Date,Customer_Name,Email,Product_Category,Price,Quantity,Total_Amount,Status
2024-07-13,Ali Hassan,info@market.eg,Office Supplies,1087.0,3,3261.0,Shipped
2024-07-12,Omar Farouk,info@market.eg,Groceries,2538.0,3,7614.0,Pending
2024-02-02,Ali Hassan,test.a@web.net,Books,357.0,5,1785.0,Refunded
2024-11-25,Layla Mohamed,admin@tech.io,Groceries,987.0,10,9870.0,Completed
2024-09-12,Omar Farouk,sales@hub.com,Books,817.0,8,6536.0,Pending
2024-12-07,Ahmed Ali,yomna.dev@email.com,Office Supplies,3778.0,8,30224.0,Refunded
2024-06-25,Layla Mohamed,sales@hub.com,Electronics,413.0,4,1652.0,Shipped
2024-05-26,Sara Ahmed,contact@service.org,Electronics,3926.0,10,39260.0,Completed
2024-04-24,Ali Hassan,yomna.dev@email.com,Home Decor,2687.0,8,21496.0,Cancelled
2024-04-14,Ali Hassan,m.zaki@mail.com,Office Supplies,329.0,7,2303.0,Pending
2024-11-24,Sara Ahmed,contact@service.org,Home Decor,3759.0,4,15036.0,Shipped
2024-03-22,Ahmed Ali,user1@mail.com,Office Supplies,4725.0,9,42525.0,Shipped
2024-08-17,Ali Hassan,user1@mail.com,Groceries,2313.0,7,16191.0,Shipped
2024-12-11,Yomna Soror,user1@mail.com,Office Supplies,4061.0,7,28427.0,Shipped
2024-11-05,Zainab Tarek,m.zaki@mail.com,Electronics,2944.0,5,14720.0,Refunded
2024-03-05,Yomna Soror,user1@mail.com,Books,4443.0,2,8886.0,Cancelled
2024-01-01,Huda Mansour,m.zaki@mail.com,Office Supplies,3703.0,4,14812.0,Pending
2024-09-14,Zainab Tarek,yomna.dev@email.com,Groceries,4717.0,2,9434.0,Shipped
2024-01-04,Sara Ahmed,contact@service.org,Electronics,3699.0,9,33291.0,Pending
2024-12-25,Mona Zaki,m.zaki@mail.com,Electronics,922.0,5,4610.0,Completed
2024-01-01,Ahmed Ali,contact@service.org,Books,4169.0,4,16676.0,Cancelled
2024-10-14,Yomna Soror,admin@tech.io,Home Decor,4604.0,4,18416.0,Shipped
2024-04-08,Omar Farouk,test.a@web.net,Office Supplies,2988.0,9,26892.0,Refunded
2024-07-27,Ahmed Ali,contact@service.org,Home Decor,4122.0,2,8244.0,Shipped
2024-10-22,Ahmed Ali,admin@tech.io,Home Decor,4119.0,2,8238.0,Completed
2024-04-21,Huda Mansour,m.zaki@mail.com,Home Decor,2032.0,2,4064.0,Pending
2024-01-11,Mona Zaki,sales@hub.com,Clothing,3511.0,3,10533.0,Refunded
2024-12-25,Sara Ahmed,,Office Supplies,72.0,10,720.0,Cancelled
2024-02-12,Mona Zaki,yomna.dev@email.com,Home Decor,3586.0,9,32274.0,Cancelled
2024-12-21,Sara Ahmed,yomna.dev@email.com,Clothing,1746.0,3,5238.0,Refunded
2024-12-26,Sara Ahmed,test.a@web.net,Office Supplies,2974.0,6,17844.0,Cancelled
2024-05-12,Mona Zaki,yomna.dev@email.com,Groceries,3016.0,9,27144.0,Pending
2024-03-17,Ahmed Ali,sales@hub.com,Electronics,2107.0,2,4214.0,Cancelled
2024-09-09,Omar Farouk,yomna.dev@email.com,Electronics,1834.0,3,5502.0,Refunded
2024-08-10,Huda Mansour,user1@mail.com,Home Decor,4353.0,3,13059.0,Cancelled
2024-03-15,Mona Zaki,admin@tech.io,Groceries,3161.0,8,25288.0,Pending
2024-09-21,Mona Zaki,m.zaki@mail.com,Home Decor,1987.0,7,13909.0,Cancelled
2024-03-20,Marwan Khaled,m.zaki@mail.com,Home Decor,3205.0,8,25640.0,Shipped
2024-12-21,Layla Mohamed,admin@tech.io,Groceries,3812.0,7,26684.0,Pending
2024-02-01,Omar Farouk,test.a@web.net,Home Decor,1998.0,5,9990.0,Cancelled
2024-05-10,Sara Ahmed,user1@mail.com,Groceries,381.0,9,3429.0,Pending
2024-11-03,Zainab Tarek,user1@mail.com,Electronics,3079.0,3,9237.0,Pending
2024-02-14,Zainab Tarek,admin@tech.io,Books,2243.0,8,17944.0,Pending
2024-06-09,Ali Hassan,yomna.dev@email.com,Electronics,1559.0,10,15590.0,Cancelled
2024-12-05,Yomna Soror,contact@service.org,Books,3836.0,2,7672.0,Refunded
2024-05-22,Huda Mansour,contact@service.org,Home Decor,2392.0,3,7176.0,Pending
2024-03-25,Marwan Khaled,admin@tech.io,Electronics,2129.0,8,17032.0,Pending
2024-10-15,Ahmed Ali,contact@service.org,Home Decor,4761.0,5,23805.0,Completed
2024-08-15,Omar Farouk,yomna.dev@email.com,Office Supplies,1294.0,2,2588.0,Refunded
2024-03-18,Omar Farouk,test.a@web.net,Clothing,460.0,2,920.0,Shipped
2024-08-05,Omar Farouk,test.a@web.net,Office Supplies,1287.0,8,10296.0,Completed
2024-01-11,Layla Mohamed,user1@mail.com,Home Decor,2403.0,4,9612.0,Cancelled
2024-07-09,Ali Hassan,contact@service.org,Home Decor,192.0,2,384.0,Completed
2024-08-03,Layla Mohamed,user1@mail.com,Clothing,3579.0,9,32211.0,Completed
2024-02-10,Marwan Khaled,admin@tech.io,Electronics,3848.0,10,38480.0,Refunded
2024-11-03,Huda Mansour,test.a@web.net,Office Supplies,4717.0,2,9434.0,Completed
2024-12-23,Sara Ahmed,user1@mail.com,Home Decor,4399.0,9,39591.0,Shipped
2024-05-20,Zainab Tarek,sales@hub.com,Electronics,1978.0,4,7912.0,Pending
2024-02-18,Ahmed Ali,info@market.eg,Home Decor,2288.0,3,6864.0,Shipped
2024-01-09,Huda Mansour,user1@mail.com,Office Supplies,3833.0,10,38330.0,Shipped
2024-09-22,Layla Mohamed,yomna.dev@email.com,Home Decor,1869.0,5,9345.0,Completed
2024-05-28,Layla Mohamed,admin@tech.io,Clothing,4681.0,10,46810.0,Shipped
2024-12-03,Layla Mohamed,contact@service.org,Electronics,4664.0,5,23320.0,Refunded
2024-03-17,Huda Mansour,yomna.dev@email.com,Groceries,1498.0,8,11984.0,Pending
2024-06-02,Ali Hassan,test.a@web.net,Electronics,3612.0,4,14448.0,Pending
2024-02-17,Ali Hassan,yomna.dev@email.com,Books,3694.0,9,33246.0,Refunded
2024-09-27,Yomna Soror,info@market.eg,Office Supplies,2547.0,7,17829.0,Refunded
2024-10-07,Mona Zaki,contact@service.org,Electronics,1048.0,2,2096.0,Completed
2024-08-23,Marwan Khaled,sales@hub.com,Groceries,4036.0,4,16144.0,Pending
2024-08-05,Zainab Tarek,contact@service.org,Clothing,3380.0,3,10140.0,Shipped
2024-01-13,Zainab Tarek,sales@hub.com,Office Supplies,2640.0,6,15840.0,Refunded
2024-12-06,Marwan Khaled,user1@mail.com,Home Decor,2102.0,5,10510.0,Pending
2024-05-23,Huda Mansour,yomna.dev@email.com,Electronics,4610.0,6,27660.0,Refunded
2024-06-24,Layla Mohamed,yomna.dev@email.com,Groceries,1767.0,5,8835.0,Refunded
2024-03-27,Mona Zaki,contact@service.org,Groceries,1952.0,5,9760.0,Shipped
2024-08-27,Yomna Soror,m.zaki@mail.com,Electronics,4345.0,2,8690.0,Completed
2024-04-05,Omar Farouk,test.a@web.net,Office Supplies,1813.0,6,10878.0,Completed
2024-02-06,Layla Mohamed,yomna.dev@email.com,Home Decor,2461.0,10,24610.0,Completed
2024-05-09,Mona Zaki,admin@tech.io,Groceries,2504.0,3,7512.0,Cancelled
2024-02-10,Ali Hassan,test.a@web.net,Books,2167.0,7,15169.0,Pending
2024-01-01,Sara Ahmed,test.a@web.net,Clothing,2514.0,1,2514.0,Shipped
2024-03-09,Ahmed Ali,contact@service.org,Home Decor,2451.0,9,22059.0,Completed
2024-08-13,Layla Mohamed,user1@mail.com,Clothing,3920.0,4,15680.0,Pending
2024-08-23,Layla Mohamed,contact@service.org,Office Supplies,3347.0,1,3347.0,Shipped
2024-08-24,Sara Ahmed,m.zaki@mail.com,Office Supplies,2059.0,10,20590.0,Pending
2024-03-17,Yomna Soror,test.a@web.net,Electronics,2689.0,4,10756.0,Pending
2024-01-16,Huda Mansour,sales@hub.com,Clothing,1115.0,6,6690.0,Refunded
2024-05-10,Huda Mansour,yomna.dev@email.com,Books,3135.0,2,6270.0,Pending
2024-01-14,Ali Hassan,m.zaki@mail.com,Home Decor,4749.0,9,42741.0,Cancelled
2024-09-05,Yomna Soror,admin@tech.io,Electronics,554.0,10,5540.0,Cancelled
2024-05-07,Ali Hassan,contact@service.org,Home Decor,553.0,8,4424.0,Pending
2024-10-21,Ahmed Ali,info@market.eg,Home Decor,3180.0,8,25440.0,Refunded
2024-01-01,Mona Zaki,test.a@web.net,Electronics,248.0,8,1984.0,Refunded
2024-11-04,Marwan Khaled,admin@tech.io,Home Decor,4476.0,5,22380.0,Refunded
2024-06-11,Zainab Tarek,m.zaki@mail.com,Home Decor,4352.0,2,8704.0,Refunded
2024-04-18,Yomna Soror,yomna.dev@email.com,Clothing,3668.0,1,3668.0,Pending
2024-11-04,Mona Zaki,contact@service.org,Office Supplies,2695.0,10,26950.0,Cancelled
2024-02-14,Huda Mansour,admin@tech.io,Groceries,65.0,3,195.0,Shipped
2024-11-21,Layla Mohamed,test.a@web.net,Electronics,3311.0,9,29799.0,Completed
2024-07-09,Mona Zaki,test.a@web.net,Office Supplies,1007.0,9,9063.0,Completed
2024-01-01,Sara Ahmed,contact@service.org,Office Supplies,3966.0,2,7932.0,Refunded
2024-11-24,Marwan Khaled,admin@tech.io,Office Supplies,3410.0,4,13640.0,Completed
2024-10-02,Ahmed Ali,test.a@web.net,Books,4427.0,9,39843.0,Completed
2024-02-18,Sara Ahmed,info@market.eg,Groceries,3776.0,2,7552.0,Pending
2024-07-10,Huda Mansour,test.a@web.net,Books,170.0,8,1360.0,Shipped
2024-12-25,Ali Hassan,info@market.eg,Office Supplies,882.0,3,2646.0,Cancelled
2024-03-09,Zainab Tarek,user1@mail.com,Books,3719.0,3,11157.0,Shipped
2024-12-22,Layla Mohamed,user1@mail.com,Electronics,4022.0,3,12066.0,Completed
2024-11-21,Layla Mohamed,sales@hub.com,Books,1750.0,3,5250.0,Refunded
2024-01-04,Huda Mansour,admin@tech.io,Office Supplies,3638.0,1,3638.0,Pending
2024-11-21,Zainab Tarek,test.a@web.net,Electronics,2502.0,9,22518.0,Shipped
2024-11-23,Ali Hassan,m.zaki@mail.com,Electronics,4707.0,8,37656.0,Completed
2024-06-26,Ahmed Ali,test.a@web.net,Home Decor,4088.0,7,28616.0,Completed
2024-01-11,Layla Mohamed,contact@service.org,Electronics,2538.0,7,17766.0,Pending
2024-06-14,Zainab Tarek,contact@service.org,Office Supplies,3178.0,10,31780.0,Completed
2024-02-18,Layla Mohamed,yomna.dev@email.com,Books,4594.0,7,32158.0,Completed
2024-02-17,Sara Ahmed,info@market.eg,Home Decor,1921.0,3,5763.0,Shipped
2024-01-08,Ahmed Ali,test.a@web.net,Clothing,4178.0,2,8356.0,Cancelled
2024-09-05,Omar Farouk,admin@tech.io,Office Supplies,259.0,2,518.0,Cancelled
2024-07-08,Marwan Khaled,m.zaki@mail.com,Home Decor,337.0,7,2359.0,Completed
2024-02-15,Sara Ahmed,contact@service.org,Home Decor,434.0,3,1302.0,Completed
2024-02-07,Omar Farouk,user1@mail.com,Clothing,1713.0,7,11991.0,Pending
2024-09-04,Marwan Khaled,contact@service.org,Books,3077.0,2,6154.0,Pending
2024-09-03,Sara Ahmed,contact@service.org,Groceries,2499.0,5,12495.0,Completed
2024-03-24,Yomna Soror,m.zaki@mail.com,Groceries,1143.0,5,5715.0,Cancelled
2024-11-01,Zainab Tarek,contact@service.org,Home Decor,2206.0,3,6618.0,Pending
2024-07-19,Zainab Tarek,yomna.dev@email.com,Clothing,4242.0,3,12726.0,Shipped
2024-02-14,Sara Ahmed,yomna.dev@email.com,Electronics,3349.0,8,26792.0,Shipped
2024-01-21,Layla Mohamed,contact@service.org,Office Supplies,2565.0,3,7695.0,Refunded
2024-12-21,Sara Ahmed,info@market.eg,Home Decor,2699.0,7,18893.0,Completed
2024-06-16,Mona Zaki,info@market.eg,Clothing,914.0,7,6398.0,Refunded
2024-02-23,Layla Mohamed,user1@mail.com,Clothing,2203.0,9,19827.0,Cancelled
2024-08-01,Ali Hassan,admin@tech.io,Groceries,2694.0,10,26940.0,Refunded
2024-02-09,Marwan Khaled,info@market.eg,Electronics,1718.0,8,13744.0,Cancelled
2024-08-09,Huda Mansour,contact@service.org,Office Supplies,4386.0,8,35088.0,Pending
2024-10-23,Sara Ahmed,info@market.eg,Groceries,1875.0,1,1875.0,Pending
2024-09-07,Layla Mohamed,test.a@web.net,Office Supplies,2793.0,6,16758.0,Refunded
2024-03-16,Huda Mansour,m.zaki@mail.com,Home Decor,737.0,4,2948.0,Refunded
2024-03-12,Ali Hassan,user1@mail.com,Home Decor,780.0,2,1560.0,Pending
2024-08-07,Sara Ahmed,user1@mail.com,Electronics,1330.0,10,13300.0,Completed
2024-03-03,Ali Hassan,yomna.dev@email.com,Home Decor,4169.0,2,8338.0,Shipped
2024-07-22,Zainab Tarek,contact@service.org,Home Decor,4860.0,10,48600.0,Pending
2024-11-11,Mona Zaki,yomna.dev@email.com,Books,2011.0,5,10055.0,Refunded
2024-05-06,Mona Zaki,info@market.eg,Home Decor,4062.0,1,4062.0,Cancelled
2024-05-05,Mona Zaki,user1@mail.com,Clothing,517.0,9,4653.0,Shipped
2024-03-21,Zainab Tarek,yomna.dev@email.com,Books,3742.0,5,18710.0,Pending
2024-09-18,Zainab Tarek,contact@service.org,Office Supplies,3271.0,5,16355.0,Pending
2024-04-22,Huda Mansour,info@market.eg,Clothing,748.0,10,7480.0,Shipped
2024-02-02,Sara Ahmed,contact@service.org,Clothing,2785.0,7,19495.0,Cancelled
2024-11-26,Marwan Khaled,yomna.dev@email.com,Home Decor,3185.0,6,19110.0,Cancelled
2024-08-26,Layla Mohamed,contact@service.org,Clothing,4199.0,9,37791.0,Shipped
2024-07-04,Yomna Soror,test.a@web.net,Groceries,2846.0,8,22768.0,Cancelled
2024-11-17,Ahmed Ali,admin@tech.io,Books,1888.0,9,16992.0,Refunded
2024-03-12,Layla Mohamed,contact@service.org,Clothing,2300.0,10,23000.0,Completed
2024-06-17,Omar Farouk,info@market.eg,Groceries,2345.0,10,23450.0,Shipped
2024-01-18,Huda Mansour,sales@hub.com,Office Supplies,3461.0,6,20766.0,Cancelled
2024-04-16,Layla Mohamed,user1@mail.com,Books,4800.0,1,4800.0,Cancelled
2024-05-17,Sara Ahmed,yomna.dev@email.com,Home Decor,2148.0,4,8592.0,Cancelled
2024-01-07,Ahmed Ali,contact@service.org,Groceries,3645.0,7,25515.0,Completed
2024-07-04,Ahmed Ali,admin@tech.io,Office Supplies,929.0,9,8361.0,Shipped
2024-11-26,Mona Zaki,test.a@web.net,Office Supplies,2846.0,4,11384.0,Shipped
2024-02-22,Ahmed Ali,m.zaki@mail.com,Office Supplies,2509.0,5,12545.0,Refunded
2024-06-02,Yomna Soror,sales@hub.com,Office Supplies,3073.0,10,30730.0,Refunded
2024-12-16,Zainab Tarek,sales@hub.com,Home Decor,1878.0,8,15024.0,Shipped
2024-03-20,Marwan Khaled,yomna.dev@email.com,Home Decor,3695.0,6,22170.0,Refunded
2024-07-27,Ahmed Ali,yomna.dev@email.com,Books,186.0,2,372.0,Refunded
2024-04-08,Zainab Tarek,m.zaki@mail.com,Electronics,715.0,9,6435.0,Pending
2024-10-28,Huda Mansour,user1@mail.com,Clothing,4830.0,5,24150.0,Completed
2024-03-08,Marwan Khaled,test.a@web.net,Office Supplies,855.0,6,5130.0,Refunded
2024-01-24,Sara Ahmed,yomna.dev@email.com,Home Decor,1733.0,3,5199.0,Pending
2024-11-18,Omar Farouk,contact@service.org,Groceries,2992.0,10,29920.0,Completed
2024-04-10,Ali Hassan,test.a@web.net,Books,4428.0,5,22140.0,Cancelled
2024-10-20,Ali Hassan,test.a@web.net,Office Supplies,1153.0,1,1153.0,Cancelled
2024-06-03,Marwan Khaled,admin@tech.io,Clothing,2618.0,6,15708.0,Pending
2024-01-13,Huda Mansour,info@market.eg,Electronics,3033.0,8,24264.0,Refunded
2024-07-08,Ali Hassan,m.zaki@mail.com,Books,1012.0,6,6072.0,Pending
2024-01-02,Ahmed Ali,m.zaki@mail.com,Home Decor,1772.0,6,10632.0,Pending
2024-05-27,Zainab Tarek,info@market.eg,Groceries,3083.0,2,6166.0,Completed
2024-12-16,Yomna Soror,test.a@web.net,Books,2146.0,7,15022.0,Completed
2024-07-17,Ahmed Ali,sales@hub.com,Groceries,3376.0,2,6752.0,Refunded
2024-06-07,Layla Mohamed,sales@hub.com,Books,1296.0,2,2592.0,Pending
2024-11-24,Huda Mansour,sales@hub.com,Office Supplies,1439.0,4,5756.0,Refunded
2024-05-23,Ahmed Ali,yomna.dev@email.com,Home Decor,3211.0,8,25688.0,Cancelled
2024-11-04,Yomna Soror,info@market.eg,Office Supplies,2514.0,7,17598.0,Cancelled
2024-07-28,Sara Ahmed,yomna.dev@email.com,Electronics,3728.0,2,7456.0,Pending
2024-01-06,Sara Ahmed,sales@hub.com,Books,3558.0,1,3558.0,Completed
2024-10-12,Marwan Khaled,user1@mail.com,Clothing,1172.0,9,10548.0,Completed
2024-04-15,Mona Zaki,user1@mail.com,Clothing,655.0,3,1965.0,Pending
2024-02-14,Huda Mansour,sales@hub.com,Books,3404.0,10,34040.0,Shipped
2024-11-26,Mona Zaki,admin@tech.io,Office Supplies,2477.0,9,22293.0,Completed
2024-02-03,Yomna Soror,m.zaki@mail.com,Groceries,2908.0,9,26172.0,Shipped
2024-06-12,Yomna Soror,sales@hub.com,Clothing,2387.0,8,19096.0,Pending
2024-09-22,Omar Farouk,info@market.eg,Books,4902.0,3,14706.0,Completed
2024-04-22,Sara Ahmed,user1@mail.com,Groceries,4215.0,1,4215.0,Shipped
2024-05-22,Ali Hassan,admin@tech.io,Groceries,3412.0,1,3412.0,Shipped
2024-01-09,Layla Mohamed,sales@hub.com,Home Decor,3143.0,4,12572.0,Refunded
2024-03-22,Layla Mohamed,user1@mail.com,Electronics,2457.0,4,9828.0,Cancelled
2024-10-07,Omar Farouk,test.a@web.net,Groceries,1447.0,10,14470.0,Pending
2024-09-23,Marwan Khaled,test.a@web.net,Electronics,1433.0,4,5732.0,Cancelled
2024-03-02,Layla Mohamed,m.zaki@mail.com,Groceries,2125.0,4,8500.0,Pending
2024-10-06,Mona Zaki,user1@mail.com,Groceries,1615.0,5,8075.0,Refunded
2024-07-28,Yomna Soror,yomna.dev@email.com,Books,3495.0,4,13980.0,Cancelled
2024-10-08,Omar Farouk,user1@mail.com,Clothing,2642.0,1,2642.0,Refunded
2024-02-26,Omar Farouk,contact@service.org,Books,338.0,7,2366.0,Shipped
2024-10-22,Ahmed Ali,admin@tech.io,Books,2101.0,9,18909.0,Cancelled
2024-03-11,Huda Mansour,admin@tech.io,Home Decor,659.0,2,1318.0,Pending
2024-08-14,Mona Zaki,m.zaki@mail.com,Home Decor,3167.0,4,12668.0,Refunded
2024-02-26,Omar Farouk,contact@service.org,Groceries,4533.0,10,45330.0,Pending
2024-06-12,Zainab Tarek,contact@service.org,Home Decor,3036.0,10,30360.0,Pending
2024-05-26,Sara Ahmed,admin@tech.io,Groceries,2829.0,8,22632.0,Refunded
2024-06-10,Huda Mansour,contact@service.org,Office Supplies,2413.0,6,14478.0,Pending
2024-07-15,Ahmed Ali,yomna.dev@email.com,Electronics,2292.0,2,4584.0,Pending
2024-01-01,Ahmed Ali,info@market.eg,Groceries,4687.0,9,42183.0,Completed
2024-08-25,Ali Hassan,sales@hub.com,Groceries,52.0,9,468.0,Completed
2024-04-25,Ahmed Ali,contact@service.org,Office Supplies,4869.0,5,24345.0,Cancelled
2024-09-28,Omar Farouk,yomna.dev@email.com,Electronics,2601.0,10,26010.0,Shipped
2024-01-15,Ahmed Ali,sales@hub.com,Clothing,221.0,8,1768.0,Shipped
2024-07-14,Ahmed Ali,sales@hub.com,Home Decor,2631.0,10,26310.0,Cancelled
2024-09-02,Ahmed Ali,contact@service.org,Home Decor,85.0,3,255.0,Completed
2024-03-11,Sara Ahmed,test.a@web.net,Electronics,1965.0,10,19650.0,Refunded
2024-04-20,Sara Ahmed,info@market.eg,Electronics,4738.0,2,9476.0,Pending
2024-05-20,Zainab Tarek,sales@hub.com,Home Decor,2264.0,2,4528.0,Refunded
2024-07-28,Mona Zaki,info@market.eg,Groceries,1830.0,10,18300.0,Cancelled
2024-03-09,Ali Hassan,yomna.dev@email.com,Electronics,4929.0,9,44361.0,Cancelled
2024-07-22,Ali Hassan,m.zaki@mail.com,Office Supplies,1158.0,2,2316.0,Shipped
2024-08-25,Layla Mohamed,m.zaki@mail.com,Groceries,2410.0,8,19280.0,Completed
2024-06-25,Mona Zaki,info@market.eg,Office Supplies,1489.0,8,11912.0,Cancelled
2024-05-24,Sara Ahmed,contact@service.org,Office Supplies,338.0,10,3380.0,Pending
2024-10-18,Layla Mohamed,yomna.dev@email.com,Office Supplies,3026.0,3,9078.0,Completed
2024-08-12,Yomna Soror,test.a@web.net,Home Decor,492.0,3,1476.0,Refunded
2024-03-20,Mona Zaki,test.a@web.net,Clothing,850.0,10,8500.0,Cancelled
2024-01-21,Omar Farouk,user1@mail.com,Electronics,3711.0,3,11133.0,Completed
2024-06-10,Ahmed Ali,admin@tech.io,Books,3577.0,1,3577.0,Pending
2024-11-02,Omar Farouk,yomna.dev@email.com,Clothing,2870.0,8,22960.0,Pending
2024-10-04,Yomna Soror,sales@hub.com,Home Decor,1642.0,10,16420.0,Refunded
2024-12-05,Sara Ahmed,yomna.dev@email.com,Groceries,3728.0,9,33552.0,Completed
2024-04-19,Ahmed Ali,yomna.dev@email.com,Books,1522.0,2,3044.0,Completed
2024-10-05,Ali Hassan,user1@mail.com,Books,1738.0,8,13904.0,Cancelled
2024-07-11,Marwan Khaled,yomna.dev@email.com,Books,932.0,5,4660.0,Pending
2024-06-05,Omar Farouk,info@market.eg,Office Supplies,3526.0,1,3526.0,Shipped
2024-12-10,Sara Ahmed,yomna.dev@email.com,Electronics,1556.0,3,4668.0,Pending
2024-10-21,Ahmed Ali,test.a@web.net,Groceries,3021.0,5,15105.0,Pending
2024-07-22,Zainab Tarek,user1@mail.com,Clothing,3365.0,6,20190.0,Completed
2024-07-19,Marwan Khaled,sales@hub.com,Office Supplies,3095.0,6,18570.0,Completed
2024-11-04,Omar Farouk,user1@mail.com,Groceries,170.0,5,850.0,Pending
2024-07-12,Layla Mohamed,user1@mail.com,Books,2665.0,1,2665.0,Pending
2024-12-15,Yomna Soror,sales@hub.com,Groceries,2603.0,7,18221.0,Cancelled
2024-09-21,Ahmed Ali,sales@hub.com,Electronics,4858.0,10,48580.0,Shipped
2024-04-10,Yomna Soror,info@market.eg,Home Decor,583.0,5,2915.0,Refunded
2024-01-10,Huda Mansour,m.zaki@mail.com,Office Supplies,3234.0,5,16170.0,Completed
2024-07-10,Marwan Khaled,test.a@web.net,Office Supplies,766.0,1,766.0,Cancelled
2024-08-10,Marwan Khaled,yomna.dev@email.com,Home Decor,2882.0,5,14410.0,Cancelled
2024-05-24,Huda Mansour,user1@mail.com,Groceries,2296.0,1,2296.0,Refunded
2024-08-10,Marwan Khaled,yomna.dev@email.com,Books,564.0,9,5076.0,Completed
2024-08-20,Zainab Tarek,sales@hub.com,Groceries,3105.0,7,21735.0,Pending
2024-09-02,Ali Hassan,yomna.dev@email.com,Home Decor,1891.0,4,7564.0,Pending
2024-07-09,Marwan Khaled,info@market.eg,Clothing,1542.0,1,1542.0,Pending
2024-08-28,Ahmed Ali,yomna.dev@email.com,Office Supplies,1598.0,7,11186.0,Shipped
2024-01-27,Omar Farouk,m.zaki@mail.com,Clothing,3442.0,7,24094.0,Cancelled
2024-07-28,Sara Ahmed,sales@hub.com,Books,4929.0,4,19716.0,Completed
2024-10-25,Huda Mansour,info@market.eg,Home Decor,3015.0,9,27135.0,Cancelled
2024-03-17,Ali Hassan,sales@hub.com,Home Decor,4867.0,3,14601.0,Cancelled
2024-07-07,Mona Zaki,m.zaki@mail.com,Electronics,4588.0,8,36704.0,Cancelled
2024-05-23,Zainab Tarek,,Office Supplies,4313.0,9,38817.0,Shipped
2024-01-08,Zainab Tarek,test.a@web.net,Groceries,4692.0,5,23460.0,Shipped
2024-07-14,Mona Zaki,user1@mail.com,Electronics,262.0,6,1572.0,Refunded
2024-12-15,Marwan Khaled,yomna.dev@email.com,Books,4222.0,3,12666.0,Shipped
2024-02-26,Zainab Tarek,user1@mail.com,Clothing,2558.0,1,2558.0,Completed
2024-02-01,Zainab Tarek,yomna.dev@email.com,Office Supplies,1397.0,4,5588.0,Shipped
2024-06-06,Layla Mohamed,test.a@web.net,Electronics,1780.0,10,17800.0,Refunded
2024-03-28,Ali Hassan,admin@tech.io,Clothing,3410.0,4,13640.0,Refunded
2024-06-04,Omar Farouk,yomna.dev@email.com,Electronics,908.0,2,1816.0,Completed
2024-01-01,Layla Mohamed,test.a@web.net,Office Supplies,3174.0,7,22218.0,Shipped
2024-04-22,Marwan Khaled,test.a@web.net,Groceries,3273.0,1,3273.0,Pending
2024-07-28,Omar Farouk,test.a@web.net,Home Decor,542.0,1,542.0,Shipped
2024-05-12,Ahmed Ali,admin@tech.io,Electronics,309.0,5,1545.0,Shipped
2024-02-13,Ahmed Ali,sales@hub.com,Home Decor,518.0,5,2590.0,Pending
2024-08-17,Sara Ahmed,test.a@web.net,Electronics,1325.0,1,1325.0,Pending
2024-01-13,Zainab Tarek,m.zaki@mail.com,Books,3596.0,4,14384.0,Shipped
2024-01-08,Sara Ahmed,contact@service.org,Office Supplies,4112.0,5,20560.0,Shipped
2024-07-06,Ali Hassan,user1@mail.com,Groceries,4905.0,2,9810.0,Completed
2024-01-20,Layla Mohamed,sales@hub.com,Office Supplies,3188.0,3,9564.0,Cancelled
2024-10-06,Ahmed Ali,info@market.eg,Office Supplies,4728.0,8,37824.0,Cancelled
2024-03-12,Marwan Khaled,admin@tech.io,Office Supplies,4560.0,2,9120.0,Cancelled
2024-05-12,Ali Hassan,user1@mail.com,Clothing,4469.0,10,44690.0,Refunded
2024-01-01,Huda Mansour,test.a@web.net,Groceries,4624.0,2,9248.0,Pending
2024-07-18,Sara Ahmed,test.a@web.net,Electronics,1549.0,4,6196.0,Shipped
2024-11-26,Yomna Soror,contact@service.org,Office Supplies,4909.0,10,49090.0,Pending
2024-03-01,Mona Zaki,admin@tech.io,Books,1698.0,4,6792.0,Cancelled
2024-10-22,Layla Mohamed,user1@mail.com,Home Decor,907.0,6,5442.0,Refunded
2024-09-01,Ali Hassan,contact@service.org,Books,3150.0,2,6300.0,Cancelled
2024-10-16,Huda Mansour,user1@mail.com,Groceries,1306.0,6,7836.0,Pending
2024-01-06,Yomna Soror,sales@hub.com,Electronics,1153.0,7,8071.0,Cancelled
